dataset,contentid,contenttypeid,title,addr1,addr2,areacode,cat1,cat2,cat3,common_addr1,common_addr2,common_areacode,common_cat1,common_cat2,common_cat3,common_cpyrhtDivCd,common_createdtime,common_fetch_error,common_fetch_status,common_fetched_at,common_firstimage,common_firstimage2,common_homepage,common_lDongRegnCd,common_lDongSignguCd,common_lclsSystm1,common_lclsSystm2,common_lclsSystm3,common_mapx,common_mapy,common_mlevel,common_modifiedtime,common_overview,common_sigungucode,common_tel,common_telname,common_title,common_zipcode,cpyrhtDivCd,createdtime,firstimage,firstimage2,intro_accomcount,intro_accomcountculture,intro_accomcountleports,intro_accomcountlodging,intro_barbecue,intro_beauty,intro_beverage,intro_bicycle,intro_campfire,intro_checkintime,intro_checkouttime,intro_chkbabycarriage,intro_chkbabycarriageculture,intro_chkbabycarriageleports,intro_chkbabycarriageshopping,intro_chkcooking,intro_chkcreditcard,intro_chkcreditcardculture,intro_chkcreditcardfood,intro_chkcreditcardleports,intro_chkcreditcardshopping,intro_chkpet,intro_chkpetculture,intro_chkpetleports,intro_chkpetshopping,intro_culturecenter,intro_discountinfo,intro_discountinfofood,intro_expagerange,intro_expagerangeleports,intro_expguide,intro_fairday,intro_fetch_error,intro_fetch_status,intro_fetched_at,intro_firstmenu,intro_fitness,intro_foodplace,intro_heritage1,intro_heritage2,intro_heritage3,intro_infocenter,intro_infocenterculture,intro_infocenterfood,intro_infocenterleports,intro_infocenterlodging,intro_infocentershopping,intro_karaoke,intro_kidsfacility,intro_lcnsno,intro_opendate,intro_opendatefood,intro_opendateshopping,intro_openperiod,intro_opentime,intro_opentimefood,intro_packing,intro_parking,intro_parkingculture,intro_parkingfee,intro_parkingfeeleports,intro_parkingfood,intro_parkingleports,intro_parkinglodging,intro_parkingshopping,intro_pickup,intro_publicbath,intro_publicpc,intro_refundregulation,intro_reservation,intro_reservationfood,intro_reservationlodging,intro_reservationurl,intro_restdate,intro_restdateculture,intro_restdatefood,intro_restdateleports,intro_restdateshopping,intro_restroom,intro_roomcount,intro_roomtype,intro_saleitem,intro_saleitemcost,intro_sauna,intro_scale,intro_scalefood,intro_scaleleports,intro_scalelodging,intro_scaleshopping,intro_seat,intro_seminar,intro_shopguide,intro_smoking,intro_spendtime,intro_sports,intro_subfacility,intro_treatmenu,intro_usefee,intro_usefeeleports,intro_useseason,intro_usetime,intro_usetimeculture,intro_usetimeleports,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,zipcode
food,2755913,39,하우스레서피,제주특별자치도 제주시 한림읍 일주서로 5892,,39,A05,A0502,A05020900,제주특별자치도 제주시 한림읍 일주서로 5892,,39,A05,A0502,A05020900,Type3,20211013021209,,success,2026-07-13T07:07:15.026770+00:00,http://tong.visitkorea.or.kr/cms/resource/37/2756037_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2756037_image2_1.jpg,,50,110,FD,FD05,FD050100,126.2954247979,33.4437523808,6,20250102171440,"2009년 문을 연 하우스레서피는 미국, 멕시코, 홍콩에서 25년 생활한 부부가 제2의 인생을 시작한 곳이다. 제주시 구좌읍에서 자란 당근은 수분도 많고 당도가 높은 특징이 있어 어느 곳보다 당근케이크, 당근 주스가 더 맛있다는 평이다. 앉아서 먹고 갈 수 있는 테이블도 있긴 하지만 이웃집 할머니의 소박한 가정집을 방문한 것 같아서 주문하고 포장해가기 좋다. 전국으로 택배가 가능한 것도 큰 장점이다.",4,,,하우스레서피,63024,Type3,20211013021209,http://tong.visitkorea.or.kr/cms/resource/37/2756037_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2756037_image2_1.jpg,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-14T00:15:25.097216+00:00,당근케익,,,,,,,,064-796-9440,,,,,0,20090627383,,,,,,10:00 ~ 19:00,가능,,,,,가능,,,,,,,,,064-796-9440,,,,,매주 화요일,,,,,,,,,,,,,,,,,,,,,당근머핀 / 루이보스티 / 요한 당근 로프 케이크 / 아메리카노 등,,,,,,,50,110,FD,FD05,FD050100,126.2954247979,33.4437523808,6,20250102171440,4,,63024
food,2854364,39,하하호호,제주특별자치도 제주시 우도해안길 532,,39,A05,A0502,A05020200,제주특별자치도 제주시 우도해안길 532,,39,A05,A0502,A05020200,Type3,20220915154217,,success,2026-07-13T07:07:18.234823+00:00,http://tong.visitkorea.or.kr/cms/resource/50/2854350_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2854350_image3_1.jpg,"<a href=""https://www.instagram.com/hahahohocafe"" target=""_blank"" title=""새창 : 하하호호 홈페이지로 이동"">https://www.instagram.com/hahahohocafe</a>",50,110,FD,FD03,FD030200,126.9485746495,33.5209209575,6,20250120110732,"하하호호는 하우목동항에서 북쪽으로 해안도로를 따라가면 있다. 2011년부터 흑돼지 버거를 판매하여 흑돼지 버거 맛집으로 소문이 났고, 올리브TV, 생생정보통 등 여러 미디어에 소개되었다. 돌집을 개조한 작은 수제 햄버거집으로 제주 본섬의 하도리가 보이고, 해 질 녘에는 노을이 아름답다. 내부 인테리어는 돌과 나무가 조화를 이루며 빈티지 하고, 야외 테이블 공간도 있다. 근처 여행지로 제주 우도 홍조단괴 해빈, 하고수동해수욕장 등이 있다.
※ 반려동물 동반 가능",4,,,하하호호,63365,Type3,20220915154217,http://tong.visitkorea.or.kr/cms/resource/50/2854350_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2854350_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:26.134183+00:00,구좌마늘 흑돼지버거,,,,,,,,010-2899-1365,,,,,0,20120627554,,,,,,10:30~17:00 (16:00 라스트오더),,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,우도땅콩 흑돼지버거 / 매콤 흑돼지버거 / 제주딱새우 버거 등,,,,,,,50,110,FD,FD03,FD030200,126.9485746495,33.5209209575,6,20250120110732,4,,63365
food,2891397,39,한길정,제주특별자치도 서귀포시 중산간동로 8128-6,,39,A05,A0502,A05020100,제주특별자치도 서귀포시 중산간동로 8128-6,,39,A05,A0502,A05020100,Type3,20221031103252,,success,2026-07-13T07:07:19.192249+00:00,http://tong.visitkorea.or.kr/cms/resource/08/2877708_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/08/2877708_image3_1.JPG,,50,130,FD,FD01,FD010100,126.5484040845,33.2639818043,6,20251024111625,"한길정은 중산간동로 서흥동 어린이 소공원 근처에 있다. 흑돼지 장작 철판구이 전문점으로 커다란 화구에 나무를 넣고 불을 피워 철판을 올려 구워 먹는 흑돼지가 별미이다. 흑돼지를 강한 불로 빠르게 구워 비린내 없이 육즙이 풍부하고 야외공간에서 장작불을 써서 정취가 색다르다. 2인 세트를 주문하면 오겹살, 목살, 전복과 새우가 나오고 함께 나오는 반찬도 철판에 구워 고기와 곁들여 먹기 좋다. 고기를 구운 후에 먹는 볶음밥도 별미이고 후식으로 제공되는 멸치국수와 동치미 소면도 인기가 많다.",3,,,한길정,63578,Type3,20221031103252,http://tong.visitkorea.or.kr/cms/resource/08/2877708_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/08/2877708_image3_1.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:27.742736+00:00,오겹살,,,,,,,,064-763-2816,,,,,0,20060631119,,,,,,10:00~22:00,,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,목살 / 냉면 / 동치미 등,,,,,,,50,130,FD,FD01,FD010100,126.5484040845,33.2639818043,6,20251024111625,3,,63578
food,2839916,39,한데모아 정실점,제주특별자치도 제주시 아연로 182 (오라이동),,39,A05,A0502,A05020100,제주특별자치도 제주시 아연로 182 (오라이동),,39,A05,A0502,A05020100,Type3,20220819144154,,success,2026-07-13T07:07:21.160423+00:00,http://tong.visitkorea.or.kr/cms/resource/15/2839915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2839915_image3_1.jpg,,50,110,FD,FD01,FD010100,126.5092139488,33.4700472992,6,20250602173714,"한데모아 정실점은 제주도청 근처 민오름 뒤편에 위치한 한식 전문점이다. 이곳은 제주 전통 음식인 접짝뼈국을 대표 메뉴로 내세우고 있다. 진하고 깊은 맛의 육수와 부드러운 고기가 조화를 이루어 제주 고유의 풍미를 느낄 수 있다. 신선한 재료를 사용하여 건강하고 정성스럽게 조리하여 한 끼 식사로 만족도가 높다. 접짝뼈국 외에도 직접 만든 돈까스, 김치나베, 흑돼지 뚝배기비빔밥 등 다양한 메뉴가 준비되어 있어 취향에 맞게 선택할 수 있다. 내부는 편안한 분위기로 가족, 친구와 함께 식사하기에 적합하다.  또한 제주도의 자연을 가까이 느낄 수 있는 민오름, 한라수목원, 방선문계곡 등 관광지가 인근에 위치해 있어 식사 후 가벼운 산책이나 여행을 즐기기에 좋다.",4,,,한데모아 정실점,63147,Type3,20220819144154,http://tong.visitkorea.or.kr/cms/resource/15/2839915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2839915_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:29.600758+00:00,접짝뼈국,,,,,,,,064-749-2290,,,,,0,20210620145,,,,,,09:00~21:00 (마지막 주문 20:30),,,,,,가능,,,,,,,,,,,,,,매주 월요일,,,,,,,,,,,,,,,,,,,,,직접 만든 돈까스 / 김치나베 / 흑돼지 뚝배기비빔밥 등,,,,,,,50,110,FD,FD01,FD010100,126.5092139488,33.4700472992,6,20250602173714,4,,63147
food,2845383,39,한라산아래첫마을 영농조합법인,제주특별자치도 서귀포시 안덕면 산록남로 675,,39,A05,A0502,A05020100,제주특별자치도 서귀포시 안덕면 산록남로 675,,39,A05,A0502,A05020100,Type3,20220829172822,,success,2026-07-13T07:07:24.200422+00:00,http://tong.visitkorea.or.kr/cms/resource/76/2845376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2845376_image3_1.jpg,"<a href=""https://www.hallasan1950m.kr/""target=""_blank"" title=""새창 : 한라산아래첫마을 사이트로 이동"">https://www.hallasan1950m.kr/</a>",50,130,FD,FD01,FD010100,126.3796367363,33.3279942898,6,20250609170016,"한라산아래첫마을은 제주 안덕면 광평리에 위치한 영농조합법인이 운영하는 메밀 전문 식당으로, 제주산 메밀을 주원료로 직접 제면한 다양한 요리를 선보이고 있다. 대표 메뉴로는 고소한 들기름 국수인 비비작작면을 비롯해 시원한 물냉면, 매콤한 비빔냉면, 그리고 제주 향토 음식인 조베기 등이 있으며, 정성스럽게 만든 메밀 요리들이 많은 이들의 입맛을 사로잡고 있다. 주변에 골프장이 밀집해 있어 골프 손님들 사이에서 입소문이 나기 시작했고, 현재는 표선 제주민속촌 내에도 분점을 두고 있다. 식당과 함께 운영되는 마을 카페는 식사 후 여유롭게 들르기 좋으며, 이곳에서는 다양한 메밀 가공 제품도 함께 만나볼 수 있다. 근처에는 방주교회와 본태박물관 같은 아름다운 여행지가 있어 식사와 함께 풍성한 여행을 즐기기에 좋다.",3,,,한라산아래첫마을 영농조합법인,63524,Type3,20220829172822,http://tong.visitkorea.or.kr/cms/resource/76/2845376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2845376_image3_1.jpg,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-14T00:15:31.801806+00:00,제주메밀 비비작작면,,,,,,,,064-792-8259,,,,,0,20190624803,,,,,,10:30~18:30 (마지막 주문 18:20),,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,제주메밀 물냉면 / 한우맑은 곰탕 / 제주메밀 조베기 등,,,,,,,50,130,FD,FD01,FD010100,126.3796367363,33.3279942898,6,20250609170016,3,,63524
food,655015,39,한라식당,제주특별자치도 제주시 광양9길 19,,,,,,제주특별자치도 제주시 광양9길 19,,,,,,Type3,20081120201951,,success,2026-07-13T07:07:26.895225+00:00,https://tong.visitkorea.or.kr/cms/resource/08/1937208_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/08/1937208_image3_1.jpg,,50,110,FD,FD01,FD010100,126.5318096859,33.5004630751,6,20260623111055,"한라식당은 제주시 이도2동에 위치한 향토음식점으로, 제주시가 지정한 식단 개선 시범업소이다. 갈치국을 비롯해 옥돔뭇국, 성게국 등 제주 지역의 특색 있는 향토 음식을 선보이고 있으며, 제주산 식재료를 활용한 다양한 국물 요리를 제공한다. 제주 전통 음식의 맛과 지역 식문화를 경험할 수 있는 곳으로, 관광객뿐만 아니라 지역 주민들도 찾는 식당이다.",,,,한라식당,63208,Type3,20081120201951,https://tong.visitkorea.or.kr/cms/resource/08/1937208_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/08/1937208_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:32.451010+00:00,옥돔뭇국,,,,,,,,010-2399-5006,,,,,0,19800627041,,,,,,- 09:00~18:00- 준비 시간 14:00~15:00- 마지막 주문 17:00,,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,갈치조림 / 성게미역국 / 생옥돔구이 등,,,,,,,50,110,FD,FD01,FD010100,126.5318096859,33.5004630751,6,20260623111055,,,63208
food,2839938,39,한라향,"제주특별자치도 제주시 도남로 104 (도남동, 백록아파트)",,39,A05,A0502,A05020100,"제주특별자치도 제주시 도남로 104 (도남동, 백록아파트)",,39,A05,A0502,A05020100,Type3,20220819145242,,success,2026-07-13T07:07:28.813641+00:00,http://tong.visitkorea.or.kr/cms/resource/26/2839926_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2839926_image3_1.jpg,,50,110,FD,FD01,FD010100,126.5279562849,33.4911897022,6,20250602175128,"한라향은 제주 도남동에 위치한 작고 아담한 한식당으로, 제주 지역 주민들과 여행객들에게 사랑받는 맛집이다. 이곳의 대표 메뉴는 배추를 넣어 시원하고 깊은 국물 맛을 자랑하는 각재기국이다. ‘각재기’는 제주어로 전갱이를 뜻하며, 신선한 전갱이가 들어가 시원하면서도 담백한 제주식 생선국의 진수를 느낄 수 있다. 각재기국은 제주 바다의 신선한 해산물과 배추가 어우러져 건강하고 깔끔한 맛을 자랑한다. 이외에도 멜국과 멜조림, 고등어 구이 등 제주도 특유의 로컬 음식 메뉴가 다양하게 준비되어 있어 제주 음식을 제대로 경험할 수 있다. 식당은 크지 않은 규모지만, 소박하고 정겨운 분위기 덕분에 편안하게 식사를 즐길 수 있는 공간이다.",4,,,한라향,63219,Type3,20220819145242,http://tong.visitkorea.or.kr/cms/resource/26/2839926_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2839926_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:34.340940+00:00,각재기국,,,,,,,,064-722-1003,,,,,0,20130628434,,,,,,- 월요일~토요일 08:00~20:30<br>- 일요일 08:00~15:00,,,,,,불가능,,,,,,,,,,,,,,매월 셋째 토요일,,,,,,,,,,,,,,,,,,,,,멜국 / 멜조림 / 고등어 구이 등,,,,,,,50,110,FD,FD01,FD010100,126.5279562849,33.4911897022,6,20250602175128,4,,63219
food,2792539,39,한림칼국수 제주본점,제주특별자치도 제주시 한림읍 한림해안로 141,,39,A05,A0502,A05020100,제주특별자치도 제주시 한림읍 한림해안로 141,,39,A05,A0502,A05020100,Type3,20211213182121,,success,2026-07-13T07:07:31.019825+00:00,http://tong.visitkorea.or.kr/cms/resource/03/2800503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2800503_image2_1.jpg,"<a href=""https://www.instagram.com/hanrimkalgugsu/"" target=""_blank"" title=""새창 : 한림칼국수 제주본점 사이트로 이동"">https://www.instagram.com/hanrimkalgugsu/</a>",50,110,FD,FD01,FD010100,126.2615172662,33.4155966307,6,20250905165111,"한림칼국수 제주 본점은 협재 해수욕장 인근에 있는 칼국수 전문점으로, 오랜 세월 한자리를 지켜오며 많은 단골을 만든 전통 맛집이다. 푸짐하고 가성비가 좋으며 아침 식사도 가능해서 아침부터 많은 손님이 찾는다. 메뉴는 4가지로 보말칼국수, 영양보말죽, 고기칼국수, 매생이바당전등이 있다. 대표 메뉴인 보말칼국수는 매생이가 들어간 덕에 걸쭉하며, 국물이 가볍지 않아 한 그릇만 먹어도 포만감이 느껴진다. 취향에 따라 청양고추를 넣어 먹어도 좋다.",4,,,한림칼국수 제주본점,63032,Type3,20211213182121,http://tong.visitkorea.or.kr/cms/resource/03/2800503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2800503_image2_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:38.272904+00:00,보말칼국수,,,,,,,,0507-1442-3371,,,,,0,20140627018,,,,,,[평일 / 토요일]<br>- 08:00~19:30<br>- 마지막 주문 09:00<br>[일요일]<br>- 08:00~15:30<br>- 마지막 주문 15:00,가능,,,,,가능,,,,,,,,,,,,,,매주 수요일,,,,,,,,,,,,,,,,,,,,,영양보말죽 / 고기칼국수 / 매생이바당전 등,,,,,,,50,110,FD,FD01,FD010100,126.2615172662,33.4155966307,6,20250905165111,4,,63032
food,404187,39,한성식당,제주특별자치도 서귀포시 성산읍 일출로 287,,,,,,제주특별자치도 서귀포시 성산읍 일출로 287,,,,,,Type3,20080120073431,,success,2026-07-13T07:07:34.245479+00:00,https://tong.visitkorea.or.kr/cms/resource/34/401534_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/34/401534_image3_1.jpg,,50,130,FD,FD01,FD010100,126.934998093307,33.4631767178067,6,20260224121340,"한성 식당은 하얀 건물에 푸른색 간판을 올려 눈에 쉽게 띄는 식당이다. 이곳의 메뉴는 다금바리 회에서 오징어볶음까지 제주도 바다에서 나는 모든 재료를 다루고 있는데 제일 인기 있는 메뉴는 갈치 스페셜이다. 성산항에서 당일 들여오는 싱싱한 제주 은갈치의 다양한 맛을 보려면 한성 식당의 갈치 스페셜을 먹어봐야 한다. 갈치 스페셜은 갈치구이와 조림, 그리고 제주에서만 맛볼 수 있는 갈치회와 갈치 국을 세트로 하여 제공된다. 갈치 스페셜 외에도 다양하고 싱싱한 해산물 메뉴들을 제공한다.",,,,한성식당,63643,Type3,20080120073431,https://tong.visitkorea.or.kr/cms/resource/34/401534_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/34/401534_image3_1.jpg,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-14T00:15:38.430231+00:00,갈치조림,,,,,,,,064-782-4646,,,,,0,19850631030,,1992-02-02,,,,08:30~17:00,가능,,,,,가능,,,,,,,,,,,,,,설·추석※ 자세한 사항은 전화문의 요망,,,,,,,,,,,,,,,,,,,,,해물전골 /  은갈치구이 / 옥돔구이 등,,,,,,,50,130,FD,FD01,FD010100,126.934998093307,33.4631767178067,6,20260224121340,,,63643
food,2906541,39,한형수정원,제주특별자치도 제주시 한림읍 옹포2길 44,,,,,,제주특별자치도 제주시 한림읍 옹포2길 44,,,,,,Type3,20221111152428,,success,2026-07-13T07:07:36.407599+00:00,https://tong.visitkorea.or.kr/cms/resource/46/3497846_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/46/3497846_image3_1.jpg,,50,110,FD,FD05,FD050100,126.250219,33.396957,6,20260312090840,"한형수정원은 제주 서쪽 가볼만한곳 으로 협재포구 근처 협재리에 있다. 정원 안에 있는 카페는 2개 동으로 이루어진 테쉬폰 카페로 제주도의 독특한 건축양식을 재현하여 지었다. 또한, 찔레꽃정원으로 봄에 꽃구경 하기 좋으며 사계절 테마로 계절마다 다양한 꽃을 경험 할 수 있다. 정원에는 그랜드 피아노가 있는 소공연장이 있고, 복층구조의 정원, 가을에는 핑크뮬리 언덕, 전망대와 정원속 동굴 및 증류탑, 동백 쉼터 등 다양한 포토존과 즐길 거리가 많다. 정원 입장료가 있고 카페 이용 시에는 무료이다. 주변 여행지로 비양도, 협재해수욕장, 금능해수욕장 등이 있다.",,,,한형수정원,63011,Type3,20221111152428,https://tong.visitkorea.or.kr/cms/resource/46/3497846_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/46/3497846_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:38.527267+00:00,한형수 밤라떼,,,,,,,,0507-1328-3350,,,,,0,20180621853,,,,,,10:00~18:00,가능,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,레몬 케이크 / 백향과 에이드 / 바삭이 등,,,,,,,50,110,FD,FD05,FD050100,126.250219,33.396957,6,20260312090840,,,63011
food,2854403,39,함덕회춘,제주특별자치도 제주시 조천읍 신북로 489,,39,A05,A0502,A05020100,제주특별자치도 제주시 조천읍 신북로 489,,39,A05,A0502,A05020100,Type3,20220915155431,,success,2026-07-13T07:07:37.613130+00:00,http://tong.visitkorea.or.kr/cms/resource/99/2854399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2854399_image3_1.jpg,"<a href=""https://www.instagram.com/rejuvenation0410""target=""_blank"" title=""새창: 함덕회춘 홈페이지로 이동"">https://www.instagram.com/rejuvenation0410</a>",50,110,FD,FD01,FD010100,126.6624906317,33.5431583226,6,20250613140149,"함덕회춘은 제주 함덕우체국 근처에 위치한 한정식 맛집으로, 1940년대에 지어진 회춘의원 고옥을 개조한 식당이다. 과거에 사용되던 물건들을 활용해 식당 내부 곳곳에 빈티지한 감성을 더했으며, 깔끔하면서도 따뜻한 분위기의 인테리어가 인상적이다.  이곳에서는 제철 제주 식재료를 사용해 정갈하게 차려낸 가성비 좋은 한정식을 즐길 수 있다. 대표 메뉴인 회춘 9첩반상은 제주산 돔베고기와 고등어구이를 중심으로, 남도식 반찬과 국요리가 어우러져 푸짐하면서도 균형 잡힌 한 상을 선보인다. 식사를 마친 후에는 가까운 함덕해수욕장이나 제주신흥해수욕장을 함께 둘러보며 여유로운 시간을 보내기 좋다.",4,,,함덕회춘,63333,Type3,20220915155431,http://tong.visitkorea.or.kr/cms/resource/99/2854399_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2854399_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:42.175593+00:00,회춘 9첩반상,,,,,,,,0507-1428-8377,,,,,0,20190621371,,,,,,10:30~21:30 (준비시간 15:00~17:00),,,,,,가능,,,,,,,,,,,,,,매주 월요일,,,,,,,,,,,,,,,,,,,,,회춘 12첩반상 / 회춘의 추석반상 등,,,,,,,50,110,FD,FD01,FD010100,126.6624906317,33.5431583226,6,20250613140149,4,,63333
food,2844078,39,함쉐프키친,제주특별자치도 서귀포시 이어도로 217-4 (대포동),,39,A05,A0502,A05020400,제주특별자치도 서귀포시 이어도로 217-4 (대포동),,39,A05,A0502,A05020400,Type3,20220825110802,,success,2026-07-13T07:07:39.172348+00:00,http://tong.visitkorea.or.kr/cms/resource/70/2844070_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2844070_image3_1.jpg,"<a href=""https://blog.naver.com/hhk0253""target=""_blank"" title=""새창 : 함쉐프키친 블로그로 이동"">https://blog.naver.com/hhk0253/</a>",50,130,FD,FD02,FD020100,126.4436553232,33.2420825647,6,20251023143000,"함쉐프키친은 서귀포 대포 주상절리 인근에 위치한 제주 짬뽕 맛집이다. 최상급의 재료만을 사용하고 재료를 아까지 않는다. 든든하게 먹을 수 있을 정도로 푸짐한 양이다. 또한, 최고의 한 끼를 만들기 위해 플레이팅에도 신경을 쓰고 있으며 물결 모양의 접시부터 조개를 연상시키는 식기에 음식을 정성스럽게 담아 제공한다. 이곳의 대표메뉴는 중문 신라호텔 15년 경력 셰프가 직접 개발한 레시피로 만든 짬뽕과 제주 흑돼지 돈까스이다. 인생짬뽕은 진하게 올라오는 불맛으로 식욕을 돋우는 국물이 일품이며 흑돼지 돈까스는 15년 경력의 양식셰프의 내공 있는 맛을 선사한다. 이외에도 바다를 가득 담은 듯한 바다볶음밥과 꾸덕한 로제스파게티 등의 메뉴도 준비되어 있어 다양하게 즐길 수 있다.",3,,,함쉐프키친,63543,Type3,20220825110802,http://tong.visitkorea.or.kr/cms/resource/70/2844070_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2844070_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:45.453892+00:00,소고기 왕갈비 인생짬뽕,,,,,,,,0507-1420-1142,,,,,0,20170631052,,,,,,- 11:00~21:00<br>- 준비시간 15:00~17:00<br>- 마지막 주문 20:00,,,,,,가능,,,,,,,,,,,,,,매주 일요일,,,,,,,,,,,,,,,,,,,,,함쉐프 스페셜 디너 코스 / 소고기 차돌박이 인생짬뽕 / 눈꽃치즈 흑돼지 돈까스 등,,,,,,,50,130,FD,FD02,FD020100,126.4436553232,33.2420825647,6,20251023143000,3,,63543
